120.7523	21.964	0.1
120.746	22.0037	0.1
120.9036	22.3558	0.1
120.6282	22.3703	0.1
120.8568	22.3814	0.1
120.3158	22.5663	0.1
121.1547	22.7522	0.1
121.3048	22.9716	0.1
120.2097	22.986	0.1
120.2367	23.038	0.1
120.3647	23.0756	0.1
121.3728	23.0978	0.1
120.2882	23.1361	0.1
120.2018	23.1735	0.1
120.6223	23.2437	0.1
121.4511	23.3163	0.1
120.2395	23.4834	0.1
120.4326	23.4961	0.1
120.8134	23.5083	0.1
120.6773	23.5973	0.1
120.2298	23.6364	0.1
120.5704	23.6845	0.1
121.4826	23.6846	0.1
121.5475	23.7079	0.1
121.4415	23.8118	0.1
120.2891	23.8615	0.1
120.6925	23.8766	0.1
120.5799	23.9605	0.1
121.4928	23.9656	0.1
121.5626	23.973	0.1
121.6135	23.9752	0.1
121.6198	23.9797	0.1
120.5569	24.0816	0.1
120.5568	24.1346	0.1
120.684	24.1456	0.1
120.8305	24.2585	0.1
121.7489	24.3075	0.1
120.6533	24.3331	0.1
120.7688	24.4144	0.1
121.749	24.4259	0.1
120.9206	24.54	0.1
120.8257	24.565	0.1
121.0086	24.6294	0.1
121.7729	24.6734	0.1
121.3666	24.6738	0.1
120.8703	24.6836	0.1
121.6829	24.7181	0.1
121.0881	24.7358	0.1
121.0183	24.7785	0.1
121.0142	24.8281	0.1
121.7122	24.9383	0.1
121.1944	24.9673	0.1
121.5921	24.9778	0.1
121.4418	24.9975	0.1
121.5138	25.0377	0.1
121.9228	25.0383	0.1
121.9229	25.0428	0.1
121.7806	25.0717	0.1
121.7731	25.1493	0.1
121.5292	25.1827	0.1
121.6602	25.2028	0.1
121.5886	25.2878	0.1
120.1109	23.1825	0.1
120.1168	23.0768	0.1
120.1267	23.0362	0.1
120.1392	23.2616	0.1
120.156	23.651	0.1
120.1582	23.0023	0.1
120.1602	23.331	0.1
120.1621	23.2192	0.1
120.172	23.3841	0.1
120.1729	23.063	0.1
120.1735	23.4714	0.1
120.1795	23.5997	0.1
120.1813	22.9033	0.1
120.1899	22.9725	0.1
120.1913	23.7017	0.1
120.1924	22.9975	0.1
120.214	23.42	0.1
120.2167	22.9191	0.1
120.2234	23.266	0.1
120.2247	23.5388	0.1
120.2335	23.7896	0.1
120.2365	22.9632	0.1
120.2461	23.124	0.1
120.2477	22.7842	0.1
120.249	23.7047	0.1
120.2539	23.1861	0.1
120.2552	23.7501	0.1
120.2636	22.6309	0.1
120.2643	22.7602	0.1
120.2644	22.8676	0.1
120.2738	23.3562	0.1
120.2769	23.2137	0.1
120.2769	23.2687	0.1
120.2782	23.4839	0.1
120.2881	22.9637	0.1
120.2923	22.6218	0.1
120.2961	23.0785	0.1
120.2992	23.2977	0.1
120.2998	22.6387	0.1
120.3024	23.578	0.1
120.3031	22.7927	0.1
120.3077	23.723	0.1
120.3115	22.7521	0.1
120.3148	22.726	0.1
120.3164	23.3065	0.1
120.3184	22.6709	0.1
120.3187	22.644	0.1
120.3188	22.6119	0.1
120.3255	22.5896	0.1
120.3274	23.171	0.1
120.329	22.884	0.1
120.3306	23.456	0.1
120.3307	23.6923	0.1
120.337	23.4044	0.1
120.3414	22.6543	0.1
120.3453	23.5545	0.1
120.3456	22.7301	0.1
120.3491	23.0251	0.1
120.3494	22.6167	0.1
120.3496	22.7011	0.1
120.3497	23.657	0.1
120.3515	22.6309	0.1
120.3517	22.9043	0.1
120.3518	23.5193	0.1
120.3638	23.2859	0.1
120.3653	22.7946	0.1
120.3663	23.3656	0.1
120.3676	23.9565	0.1
120.3743	22.6285	0.1
120.3793	22.8779	0.1
120.3934	22.507	0.1
120.3955	23.8916	0.1
120.4005	23.2221	0.1
120.4112	22.4788	0.1
120.4146	23.3529	0.1
120.4147	23.4363	0.1
120.4161	22.5908	0.1
120.4164	23.4728	0.1
120.4195	23.7967	0.1
120.4204	23.7176	0.1
120.4214	23.6101	0.1
120.4238	22.6553	0.1
120.4293	23.5546	0.1
120.4303	24.0553	0.1
120.4314	24.0004	0.1
120.4381	23.3446	0.1
120.4452	23.4708	0.1
